idx,degree,resistance,signal,value,informed,rationale,last_reason
0,13,0.5616862815161197,199.8416468964003,78.195,False,Neighbours' consensus,social
1,7,0.3980188650040668,70.34939313051872,71.924,True,Adjusted towards neighbours,social
2,9,0.4674485580926887,90.51362544057278,78.782,False,Neighbours' mean,social
3,1,0.6189071839041749,97.77923930241755,77.5,False,Neighbours' consensus,social
4,9,0.5741069588179961,79.05026492367513,78.999,True,Toward own measurement,evidence
5,8,0.23272665441483065,68.55642170603892,71.959,True,Adjusted towards neighbours,social
6,6,0.4640106101030707,97.70025729306789,90.631,True,Adjusting towards reliable measurement,evidence
7,5,0.33183713500427625,161.62829201,80.574,False,Neighbours' mean,social
8,6,0.33761373778477305,83.31203073947374,81.507,True,Averaging own measure,evidence
9,5,0.39927182023260466,82.80639524921986,78.598,False,Neighbours' mean,social
10,3,0.36728522853930534,108.16176432574373,78.926,False,Neighbours' consensus,social
11,4,0.524512820835557,93.19126374919463,77.4,False,Neighbours' mean,social
12,3,0.4413245270176392,108.8268047890735,100.938,True,Adjusted towards measurement,evidence
13,4,0.36460100197913936,161.0771265291711,81.207,False,Neighbours' consensus,social
14,4,0.40326358792945105,48.170712474194765,70.229,False,Neighbours' mean,social
15,3,0.390040919284912,43.19659441135876,44.859,True,Adjusted towards measurement,evidence
16,3,0.5292894887789127,60.77652919049099,65.5,True,Adjusting towards measurement,evidence
17,3,0.32538100834810385,106.99392458163922,96.458,True,,evidence
18,3,0.38756812419810815,24.69521524849747,76.215,False,Neighbours' consensus,social
19,3,0.247508511283793,106.85413855767511,100.9,True,,evidence
